screen_id,sentence,label,basis,url,retrieved,price_status,gate_visible,gate_unmeasured,review_by
51-3092 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3093 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-3093 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-3093 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-4021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4022 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-4022 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-4022 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-9131 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
11-9131 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
11-9131 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9094 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
49-9094 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9094 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9096 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
49-9096 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9096 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9098 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
49-9098 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9098 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9099 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
49-9099 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
49-9099 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-1011 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-1011 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-1011 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2021 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-2021 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2021 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2031 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-2031 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2031 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2041 / destination / lead,"This job is a destination on the map, not one of the 39 starting jobs.",MODELLED,"SOC appears in the slice only as a destination, not among the 39 in-scope origins",,2026-08-15,no price,none seen,,2027-08-15
51-2041 / destination / ai-use,This job is not in the data at all.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
51-2041 / destination / ai-use,That means nobody measured it — not that AI leaves the work alone.,OPEN,"Occupation absent from the Anthropic Economic Index sample; absence of measurement, not a measurement of zero",https://www.anthropic.com/economic-index,2026-08-15,no price,none seen,,2027-08-15
